,Region,Country,State,City,Month,Day,Year,AvgTemperature,AvgTemp_Celcius,data,mes_ano
245,South/Central America & Carribean,Brazil,,Brasilia,9,3,1995,73.2,22.88888888888889,1995-09-03,1995-09
246,South/Central America & Carribean,Brazil,,Brasilia,9,4,1995,72.2,22.333333333333332,1995-09-04,1995-09
247,South/Central America & Carribean,Brazil,,Brasilia,9,5,1995,67.1,19.499999999999996,1995-09-05,1995-09
248,South/Central America & Carribean,Brazil,,Brasilia,9,6,1995,66.6,19.222222222222218,1995-09-06,1995-09
249,South/Central America & Carribean,Brazil,,Brasilia,9,7,1995,66.3,19.055555555555557,1995-09-07,1995-09
250,South/Central America & Carribean,Brazil,,Brasilia,9,8,1995,69.1,20.611111111111107,1995-09-08,1995-09
251,South/Central America & Carribean,Brazil,,Brasilia,9,9,1995,70.6,21.444444444444443,1995-09-09,1995-09
252,South/Central America & Carribean,Brazil,,Brasilia,9,10,1995,72.3,22.38888888888889,1995-09-10,1995-09
253,South/Central America & Carribean,Brazil,,Brasilia,9,11,1995,72.5,22.5,1995-09-11,1995-09
254,South/Central America & Carribean,Brazil,,Brasilia,9,12,1995,74.3,23.5,1995-09-12,1995-09
255,South/Central America & Carribean,Brazil,,Brasilia,9,13,1995,73.6,23.111111111111107,1995-09-13,1995-09
256,South/Central America & Carribean,Brazil,,Brasilia,9,14,1995,72.6,22.555555555555554,1995-09-14,1995-09
257,South/Central America & Carribean,Brazil,,Brasilia,9,15,1995,74.2,23.444444444444443,1995-09-15,1995-09
258,South/Central America & Carribean,Brazil,,Brasilia,9,16,1995,77.6,25.33333333333333,1995-09-16,1995-09
259,South/Central America & Carribean,Brazil,,Brasilia,9,17,1995,79.7,26.5,1995-09-17,1995-09
260,South/Central America & Carribean,Brazil,,Brasilia,9,18,1995,73.7,23.166666666666668,1995-09-18,1995-09
261,South/Central America & Carribean,Brazil,,Brasilia,9,19,1995,72.2,22.333333333333332,1995-09-19,1995-09
262,South/Central America & Carribean,Brazil,,Brasilia,9,20,1995,74.9,23.833333333333336,1995-09-20,1995-09
263,South/Central America & Carribean,Brazil,,Brasilia,9,21,1995,75.3,24.055555555555557,1995-09-21,1995-09
264,South/Central America & Carribean,Brazil,,Brasilia,9,22,1995,73.6,23.111111111111107,1995-09-22,1995-09
265,South/Central America & Carribean,Brazil,,Brasilia,9,23,1995,73.0,22.77777777777778,1995-09-23,1995-09
266,South/Central America & Carribean,Brazil,,Brasilia,9,24,1995,73.7,23.166666666666668,1995-09-24,1995-09
267,South/Central America & Carribean,Brazil,,Brasilia,9,25,1995,75.5,24.166666666666668,1995-09-25,1995-09
268,South/Central America & Carribean,Brazil,,Brasilia,9,26,1995,78.2,25.666666666666668,1995-09-26,1995-09
269,South/Central America & Carribean,Brazil,,Brasilia,9,27,1995,75.4,24.111111111111114,1995-09-27,1995-09
270,South/Central America & Carribean,Brazil,,Brasilia,9,28,1995,77.0,25.0,1995-09-28,1995-09
271,South/Central America & Carribean,Brazil,,Brasilia,9,29,1995,75.5,24.166666666666668,1995-09-29,1995-09
272,South/Central America & Carribean,Brazil,,Brasilia,9,30,1995,76.7,24.833333333333332,1995-09-30,1995-09
273,South/Central America & Carribean,Brazil,,Brasilia,10,1,1995,78.2,25.666666666666668,1995-10-01,1995-10
274,South/Central America & Carribean,Brazil,,Brasilia,10,2,1995,78.3,25.72222222222222,1995-10-02,1995-10
275,South/Central America & Carribean,Brazil,,Brasilia,10,3,1995,77.8,25.444444444444443,1995-10-03,1995-10
276,South/Central America & Carribean,Brazil,,Brasilia,10,4,1995,79.1,26.166666666666664,1995-10-04,1995-10
277,South/Central America & Carribean,Brazil,,Brasilia,10,5,1995,78.1,25.611111111111107,1995-10-05,1995-10
278,South/Central America & Carribean,Brazil,,Brasilia,10,6,1995,74.3,23.5,1995-10-06,1995-10
279,South/Central America & Carribean,Brazil,,Brasilia,10,7,1995,74.6,23.666666666666664,1995-10-07,1995-10
280,South/Central America & Carribean,Brazil,,Brasilia,10,8,1995,71.6,21.999999999999996,1995-10-08,1995-10
281,South/Central America & Carribean,Brazil,,Brasilia,10,9,1995,72.3,22.38888888888889,1995-10-09,1995-10
282,South/Central America & Carribean,Brazil,,Brasilia,10,10,1995,69.8,21.0,1995-10-10,1995-10
283,South/Central America & Carribean,Brazil,,Brasilia,10,11,1995,71.4,21.888888888888893,1995-10-11,1995-10
284,South/Central America & Carribean,Brazil,,Brasilia,10,12,1995,71.7,22.055555555555557,1995-10-12,1995-10
285,South/Central America & Carribean,Brazil,,Brasilia,10,13,1995,70.3,21.27777777777778,1995-10-13,1995-10
286,South/Central America & Carribean,Brazil,,Brasilia,10,14,1995,73.3,22.944444444444443,1995-10-14,1995-10
287,South/Central America & Carribean,Brazil,,Brasilia,10,15,1995,75.2,24.0,1995-10-15,1995-10
288,South/Central America & Carribean,Brazil,,Brasilia,10,16,1995,77.2,25.11111111111111,1995-10-16,1995-10
289,South/Central America & Carribean,Brazil,,Brasilia,10,17,1995,75.1,23.944444444444443,1995-10-17,1995-10
290,South/Central America & Carribean,Brazil,,Brasilia,10,18,1995,74.8,23.77777777777778,1995-10-18,1995-10
291,South/Central America & Carribean,Brazil,,Brasilia,10,19,1995,75.7,24.27777777777778,1995-10-19,1995-10
292,South/Central America & Carribean,Brazil,,Brasilia,10,20,1995,76.3,24.61111111111111,1995-10-20,1995-10
293,South/Central America & Carribean,Brazil,,Brasilia,10,21,1995,70.6,21.444444444444443,1995-10-21,1995-10
294,South/Central America & Carribean,Brazil,,Brasilia,10,22,1995,74.1,23.388888888888886,1995-10-22,1995-10
295,South/Central America & Carribean,Brazil,,Brasilia,10,23,1995,74.9,23.833333333333336,1995-10-23,1995-10
296,South/Central America & Carribean,Brazil,,Brasilia,10,24,1995,76.1,24.499999999999996,1995-10-24,1995-10
297,South/Central America & Carribean,Brazil,,Brasilia,10,25,1995,78.2,25.666666666666668,1995-10-25,1995-10
298,South/Central America & Carribean,Brazil,,Brasilia,10,26,1995,77.4,25.222222222222225,1995-10-26,1995-10
299,South/Central America & Carribean,Brazil,,Brasilia,10,27,1995,76.6,24.777777777777775,1995-10-27,1995-10
300,South/Central America & Carribean,Brazil,,Brasilia,10,28,1995,77.2,25.11111111111111,1995-10-28,1995-10
301,South/Central America & Carribean,Brazil,,Brasilia,10,29,1995,73.2,22.88888888888889,1995-10-29,1995-10
302,South/Central America & Carribean,Brazil,,Brasilia,10,30,1995,70.1,21.166666666666664,1995-10-30,1995-10
303,South/Central America & Carribean,Brazil,,Brasilia,10,31,1995,68.9,20.500000000000004,1995-10-31,1995-10
304,South/Central America & Carribean,Brazil,,Brasilia,11,1,1995,68.6,20.33333333333333,1995-11-01,1995-11
305,South/Central America & Carribean,Brazil,,Brasilia,11,2,1995,67.4,19.66666666666667,1995-11-02,1995-11
306,South/Central America & Carribean,Brazil,,Brasilia,11,3,1995,68.5,20.27777777777778,1995-11-03,1995-11
307,South/Central America & Carribean,Brazil,,Brasilia,11,4,1995,67.7,19.833333333333332,1995-11-04,1995-11
308,South/Central America & Carribean,Brazil,,Brasilia,11,5,1995,65.8,18.77777777777778,1995-11-05,1995-11
309,South/Central America & Carribean,Brazil,,Brasilia,11,6,1995,70.9,21.611111111111114,1995-11-06,1995-11
310,South/Central America & Carribean,Brazil,,Brasilia,11,7,1995,71.4,21.888888888888893,1995-11-07,1995-11
311,South/Central America & Carribean,Brazil,,Brasilia,11,8,1995,73.4,23.000000000000004,1995-11-08,1995-11
312,South/Central America & Carribean,Brazil,,Brasilia,11,9,1995,71.2,21.77777777777778,1995-11-09,1995-11
313,South/Central America & Carribean,Brazil,,Brasilia,11,10,1995,72.0,22.22222222222222,1995-11-10,1995-11
314,South/Central America & Carribean,Brazil,,Brasilia,11,11,1995,73.5,23.055555555555557,1995-11-11,1995-11
315,South/Central America & Carribean,Brazil,,Brasilia,11,12,1995,73.2,22.88888888888889,1995-11-12,1995-11
316,South/Central America & Carribean,Brazil,,Brasilia,11,13,1995,69.3,20.72222222222222,1995-11-13,1995-11
317,South/Central America & Carribean,Brazil,,Brasilia,11,14,1995,71.5,21.944444444444443,1995-11-14,1995-11
318,South/Central America & Carribean,Brazil,,Brasilia,11,15,1995,72.3,22.38888888888889,1995-11-15,1995-11
319,South/Central America & Carribean,Brazil,,Brasilia,11,16,1995,71.6,21.999999999999996,1995-11-16,1995-11
320,South/Central America & Carribean,Brazil,,Brasilia,11,17,1995,73.2,22.88888888888889,1995-11-17,1995-11
321,South/Central America & Carribean,Brazil,,Brasilia,11,18,1995,75.5,24.166666666666668,1995-11-18,1995-11
322,South/Central America & Carribean,Brazil,,Brasilia,11,19,1995,70.7,21.5,1995-11-19,1995-11
323,South/Central America & Carribean,Brazil,,Brasilia,11,20,1995,71.8,22.11111111111111,1995-11-20,1995-11
324,South/Central America & Carribean,Brazil,,Brasilia,11,21,1995,74.5,23.61111111111111,1995-11-21,1995-11
325,South/Central America & Carribean,Brazil,,Brasilia,11,22,1995,74.3,23.5,1995-11-22,1995-11
326,South/Central America & Carribean,Brazil,,Brasilia,11,23,1995,73.1,22.83333333333333,1995-11-23,1995-11
327,South/Central America & Carribean,Brazil,,Brasilia,11,24,1995,69.2,20.666666666666668,1995-11-24,1995-11
328,South/Central America & Carribean,Brazil,,Brasilia,11,25,1995,72.5,22.5,1995-11-25,1995-11
329,South/Central America & Carribean,Brazil,,Brasilia,11,26,1995,75.1,23.944444444444443,1995-11-26,1995-11
330,South/Central America & Carribean,Brazil,,Brasilia,11,27,1995,75.9,24.388888888888893,1995-11-27,1995-11
331,South/Central America & Carribean,Brazil,,Brasilia,11,28,1995,75.5,24.166666666666668,1995-11-28,1995-11
332,South/Central America & Carribean,Brazil,,Brasilia,11,29,1995,74.4,23.555555555555557,1995-11-29,1995-11
333,South/Central America & Carribean,Brazil,,Brasilia,11,30,1995,70.0,21.11111111111111,1995-11-30,1995-11
334,South/Central America & Carribean,Brazil,,Brasilia,12,1,1995,72.0,22.22222222222222,1995-12-01,1995-12
335,South/Central America & Carribean,Brazil,,Brasilia,12,2,1995,74.5,23.61111111111111,1995-12-02,1995-12
336,South/Central America & Carribean,Brazil,,Brasilia,12,3,1995,74.4,23.555555555555557,1995-12-03,1995-12
337,South/Central America & Carribean,Brazil,,Brasilia,12,4,1995,70.1,21.166666666666664,1995-12-04,1995-12
338,South/Central America & Carribean,Brazil,,Brasilia,12,5,1995,72.5,22.5,1995-12-05,1995-12
339,South/Central America & Carribean,Brazil,,Brasilia,12,6,1995,70.8,21.555555555555557,1995-12-06,1995-12
340,South/Central America & Carribean,Brazil,,Brasilia,12,7,1995,72.9,22.722222222222225,1995-12-07,1995-12
341,South/Central America & Carribean,Brazil,,Brasilia,12,8,1995,73.3,22.944444444444443,1995-12-08,1995-12
342,South/Central America & Carribean,Brazil,,Brasilia,12,9,1995,72.3,22.38888888888889,1995-12-09,1995-12
343,South/Central America & Carribean,Brazil,,Brasilia,12,10,1995,71.3,21.833333333333332,1995-12-10,1995-12
344,South/Central America & Carribean,Brazil,,Brasilia,12,11,1995,70.3,21.27777777777778,1995-12-11,1995-12
345,South/Central America & Carribean,Brazil,,Brasilia,12,12,1995,70.7,21.5,1995-12-12,1995-12
346,South/Central America & Carribean,Brazil,,Brasilia,12,13,1995,71.0,21.666666666666668,1995-12-13,1995-12
347,South/Central America & Carribean,Brazil,,Brasilia,12,14,1995,71.5,21.944444444444443,1995-12-14,1995-12
348,South/Central America & Carribean,Brazil,,Brasilia,12,15,1995,69.2,20.666666666666668,1995-12-15,1995-12
349,South/Central America & Carribean,Brazil,,Brasilia,12,16,1995,70.5,21.38888888888889,1995-12-16,1995-12
350,South/Central America & Carribean,Brazil,,Brasilia,12,17,1995,74.4,23.555555555555557,1995-12-17,1995-12
351,South/Central America & Carribean,Brazil,,Brasilia,12,18,1995,76.0,24.444444444444443,1995-12-18,1995-12
352,South/Central America & Carribean,Brazil,,Brasilia,12,19,1995,75.3,24.055555555555557,1995-12-19,1995-12
353,South/Central America & Carribean,Brazil,,Brasilia,12,20,1995,74.4,23.555555555555557,1995-12-20,1995-12
354,South/Central America & Carribean,Brazil,,Brasilia,12,21,1995,75.1,23.944444444444443,1995-12-21,1995-12
355,South/Central America & Carribean,Brazil,,Brasilia,12,22,1995,74.2,23.444444444444443,1995-12-22,1995-12
356,South/Central America & Carribean,Brazil,,Brasilia,12,23,1995,73.1,22.83333333333333,1995-12-23,1995-12
357,South/Central America & Carribean,Brazil,,Brasilia,12,24,1995,73.6,23.111111111111107,1995-12-24,1995-12
358,South/Central America & Carribean,Brazil,,Brasilia,12,25,1995,69.1,20.611111111111107,1995-12-25,1995-12
359,South/Central America & Carribean,Brazil,,Brasilia,12,26,1995,70.2,21.22222222222222,1995-12-26,1995-12
360,South/Central America & Carribean,Brazil,,Brasilia,12,27,1995,68.7,20.38888888888889,1995-12-27,1995-12
361,South/Central America & Carribean,Brazil,,Brasilia,12,28,1995,69.8,21.0,1995-12-28,1995-12
362,South/Central America & Carribean,Brazil,,Brasilia,12,29,1995,68.9,20.500000000000004,1995-12-29,1995-12
363,South/Central America & Carribean,Brazil,,Brasilia,12,30,1995,69.8,21.0,1995-12-30,1995-12
364,South/Central America & Carribean,Brazil,,Brasilia,12,31,1995,71.1,21.722222222222218,1995-12-31,1995-12
365,South/Central America & Carribean,Brazil,,Brasilia,1,1,1996,69.6,20.888888888888886,1996-01-01,1996-01
366,South/Central America & Carribean,Brazil,,Brasilia,1,2,1996,69.8,21.0,1996-01-02,1996-01
367,South/Central America & Carribean,Brazil,,Brasilia,1,3,1996,72.0,22.22222222222222,1996-01-03,1996-01
368,South/Central America & Carribean,Brazil,,Brasilia,1,4,1996,72.4,22.444444444444446,1996-01-04,1996-01
369,South/Central America & Carribean,Brazil,,Brasilia,1,5,1996,75.6,24.222222222222218,1996-01-05,1996-01
370,South/Central America & Carribean,Brazil,,Brasilia,1,6,1996,72.9,22.722222222222225,1996-01-06,1996-01
371,South/Central America & Carribean,Brazil,,Brasilia,1,7,1996,72.5,22.5,1996-01-07,1996-01
372,South/Central America & Carribean,Brazil,,Brasilia,1,8,1996,70.4,21.333333333333336,1996-01-08,1996-01
373,South/Central America & Carribean,Brazil,,Brasilia,1,9,1996,71.6,21.999999999999996,1996-01-09,1996-01
374,South/Central America & Carribean,Brazil,,Brasilia,1,10,1996,70.3,21.27777777777778,1996-01-10,1996-01
375,South/Central America & Carribean,Brazil,,Brasilia,1,11,1996,69.8,21.0,1996-01-11,1996-01
376,South/Central America & Carribean,Brazil,,Brasilia,1,12,1996,71.3,21.833333333333332,1996-01-12,1996-01
377,South/Central America & Carribean,Brazil,,Brasilia,1,13,1996,70.7,21.5,1996-01-13,1996-01
378,South/Central America & Carribean,Brazil,,Brasilia,1,14,1996,74.1,23.388888888888886,1996-01-14,1996-01
379,South/Central America & Carribean,Brazil,,Brasilia,1,15,1996,74.8,23.77777777777778,1996-01-15,1996-01
380,South/Central America & Carribean,Brazil,,Brasilia,1,16,1996,74.4,23.555555555555557,1996-01-16,1996-01
381,South/Central America & Carribean,Brazil,,Brasilia,1,17,1996,74.5,23.61111111111111,1996-01-17,1996-01
382,South/Central America & Carribean,Brazil,,Brasilia,1,18,1996,74.0,23.333333333333332,1996-01-18,1996-01
383,South/Central America & Carribean,Brazil,,Brasilia,1,19,1996,76.5,24.72222222222222,1996-01-19,1996-01
384,South/Central America & Carribean,Brazil,,Brasilia,1,20,1996,74.6,23.666666666666664,1996-01-20,1996-01
385,South/Central America & Carribean,Brazil,,Brasilia,1,21,1996,74.0,23.333333333333332,1996-01-21,1996-01
386,South/Central America & Carribean,Brazil,,Brasilia,1,22,1996,74.3,23.5,1996-01-22,1996-01
387,South/Central America & Carribean,Brazil,,Brasilia,1,23,1996,76.2,24.555555555555557,1996-01-23,1996-01
388,South/Central America & Carribean,Brazil,,Brasilia,1,24,1996,76.5,24.72222222222222,1996-01-24,1996-01
389,South/Central America & Carribean,Brazil,,Brasilia,1,25,1996,78.3,25.72222222222222,1996-01-25,1996-01
390,South/Central America & Carribean,Brazil,,Brasilia,1,26,1996,79.2,26.22222222222222,1996-01-26,1996-01
391,South/Central America & Carribean,Brazil,,Brasilia,1,27,1996,75.9,24.388888888888893,1996-01-27,1996-01
392,South/Central America & Carribean,Brazil,,Brasilia,1,28,1996,78.7,25.944444444444443,1996-01-28,1996-01
393,South/Central America & Carribean,Brazil,,Brasilia,1,29,1996,72.2,22.333333333333332,1996-01-29,1996-01
394,South/Central America & Carribean,Brazil,,Brasilia,1,30,1996,72.9,22.722222222222225,1996-01-30,1996-01
395,South/Central America & Carribean,Brazil,,Brasilia,1,31,1996,77.6,25.33333333333333,1996-01-31,1996-01
396,South/Central America & Carribean,Brazil,,Brasilia,2,1,1996,72.3,22.38888888888889,1996-02-01,1996-02
397,South/Central America & Carribean,Brazil,,Brasilia,2,2,1996,71.3,21.833333333333332,1996-02-02,1996-02
398,South/Central America & Carribean,Brazil,,Brasilia,2,3,1996,72.5,22.5,1996-02-03,1996-02
399,South/Central America & Carribean,Brazil,,Brasilia,2,4,1996,70.4,21.333333333333336,1996-02-04,1996-02
400,South/Central America & Carribean,Brazil,,Brasilia,2,5,1996,70.5,21.38888888888889,1996-02-05,1996-02
401,South/Central America & Carribean,Brazil,,Brasilia,2,6,1996,69.5,20.833333333333332,1996-02-06,1996-02
402,South/Central America & Carribean,Brazil,,Brasilia,2,7,1996,73.9,23.277777777777782,1996-02-07,1996-02
403,South/Central America & Carribean,Brazil,,Brasilia,2,8,1996,76.1,24.499999999999996,1996-02-08,1996-02
404,South/Central America & Carribean,Brazil,,Brasilia,2,9,1996,75.0,23.88888888888889,1996-02-09,1996-02
405,South/Central America & Carribean,Brazil,,Brasilia,2,10,1996,77.4,25.222222222222225,1996-02-10,1996-02
406,South/Central America & Carribean,Brazil,,Brasilia,2,11,1996,77.8,25.444444444444443,1996-02-11,1996-02
407,South/Central America & Carribean,Brazil,,Brasilia,2,12,1996,76.5,24.72222222222222,1996-02-12,1996-02
408,South/Central America & Carribean,Brazil,,Brasilia,2,13,1996,76.1,24.499999999999996,1996-02-13,1996-02
409,South/Central America & Carribean,Brazil,,Brasilia,2,14,1996,78.0,25.555555555555557,1996-02-14,1996-02
410,South/Central America & Carribean,Brazil,,Brasilia,2,15,1996,76.2,24.555555555555557,1996-02-15,1996-02
411,South/Central America & Carribean,Brazil,,Brasilia,2,16,1996,75.1,23.944444444444443,1996-02-16,1996-02
412,South/Central America & Carribean,Brazil,,Brasilia,2,17,1996,75.1,23.944444444444443,1996-02-17,1996-02
413,South/Central America & Carribean,Brazil,,Brasilia,2,18,1996,74.2,23.444444444444443,1996-02-18,1996-02
414,South/Central America & Carribean,Brazil,,Brasilia,2,19,1996,76.4,24.66666666666667,1996-02-19,1996-02
415,South/Central America & Carribean,Brazil,,Brasilia,2,20,1996,75.2,24.0,1996-02-20,1996-02
416,South/Central America & Carribean,Brazil,,Brasilia,2,21,1996,73.7,23.166666666666668,1996-02-21,1996-02
417,South/Central America & Carribean,Brazil,,Brasilia,2,22,1996,73.0,22.77777777777778,1996-02-22,1996-02
418,South/Central America & Carribean,Brazil,,Brasilia,2,23,1996,69.8,21.0,1996-02-23,1996-02
419,South/Central America & Carribean,Brazil,,Brasilia,2,24,1996,72.7,22.61111111111111,1996-02-24,1996-02
420,South/Central America & Carribean,Brazil,,Brasilia,2,25,1996,73.2,22.88888888888889,1996-02-25,1996-02
421,South/Central America & Carribean,Brazil,,Brasilia,2,26,1996,74.5,23.61111111111111,1996-02-26,1996-02
422,South/Central America & Carribean,Brazil,,Brasilia,2,27,1996,75.1,23.944444444444443,1996-02-27,1996-02
